Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,locus_tag,gene,product,protein_id,note,feature_type,sequence,start,end,strand
BHE81_RS06715,7.602703111927387,3.887225525608753,1.2859353920675962,3.022877781875699,0.0025038334292869,0.0189653020433781,BHE81_RS06715,pqqC,pyrroloquinoline-quinone synthase PqqC,WP_110246688.1,,CDS,NZ_MJDM01000005.1,585246,586001,+
BHE81_RS06735,26.132944284282228,1.6714819108703407,0.5935924042869367,2.8158748306057557,0.0048644614897919,0.0319178274112478,BHE81_RS06735,,,,,gene,NZ_MJDM01000005.1,589693,590430,-
BHE81_RS06735,26.132944284282228,1.6714819108703407,0.5935924042869367,2.8158748306057557,0.0048644614897919,0.0319178274112478,BHE81_RS06735,,glutamine amidotransferase,WP_110246690.1,,CDS,NZ_MJDM01000005.1,589693,590430,-
BHE81_RS06760,351.7490079584448,-2.852367121367488,0.4113459015520679,-6.934230074020652,4.084394630489349e-12,2.3933417980603555e-10,BHE81_RS06760,katG,,,,gene,NZ_MJDM01000005.1,594873,597050,+
BHE81_RS06760,351.7490079584448,-2.852367121367488,0.4113459015520679,-6.934230074020652,4.084394630489349e-12,2.3933417980603555e-10,BHE81_RS06760,katG,catalase/peroxidase HPI,WP_004180028.1,,CDS,NZ_MJDM01000005.1,594873,597050,+
BHE81_RS06905,178.8782213355738,1.586389193992218,0.5816462984926505,2.7274121714577766,0.0063833248404935,0.0396631038321683,BHE81_RS06905,sra,,,,gene,NZ_MJDM01000005.1,620668,620808,+
BHE81_RS06905,178.8782213355738,1.586389193992218,0.5816462984926505,2.7274121714577766,0.0063833248404935,0.0396631038321683,BHE81_RS06905,sra,stationary-phase-induced ribosome-associated protein,WP_004143727.1,,CDS,NZ_MJDM01000005.1,620668,620808,+
BHE81_RS06945,33.10490475802965,3.178933836050611,0.6320560415868174,5.029512617377556,4.917281445764352e-07,1.1720909841627005e-05,BHE81_RS06945,,,,,gene,NZ_MJDM01000005.1,629523,631145,+
BHE81_RS06945,33.10490475802965,3.178933836050611,0.6320560415868174,5.029512617377556,4.917281445764352e-07,1.1720909841627005e-05,BHE81_RS06945,,TIGR04028 family ABC transporter substrate-binding protein,WP_002906226.1,,CDS,NZ_MJDM01000005.1,629523,631145,+
BHE81_RS06950,14.88180475892568,4.716730325922702,1.1569967183664909,4.076701559345849,4.5679060220946286e-05,0.00066303802949,BHE81_RS06950,,,,,gene,NZ_MJDM01000005.1,631156,632100,+
BHE81_RS06950,14.88180475892568,4.716730325922702,1.1569967183664909,4.076701559345849,4.5679060220946286e-05,0.00066303802949,BHE81_RS06950,,ABC transporter permease,WP_023280140.1,,CDS,NZ_MJDM01000005.1,631156,632100,+
BHE81_RS06955,14.71487278784071,3.907977057604105,0.888982220950922,4.396012614767301,1.1025752906039326e-05,0.0001883305729173,BHE81_RS06955,,,,,gene,NZ_MJDM01000005.1,632097,632945,+
BHE81_RS06955,14.71487278784071,3.907977057604105,0.888982220950922,4.396012614767301,1.1025752906039326e-05,0.0001883305729173,BHE81_RS06955,,ABC transporter permease,WP_020324770.1,,CDS,NZ_MJDM01000005.1,632097,632945,+
BHE81_RS06960,31.936790217068776,6.020889189930385,1.0926029415716934,5.510592147289502,3.576285253344356e-08,1.1738707104658524e-06,BHE81_RS06960,,,,,gene,NZ_MJDM01000005.1,632942,634558,+
BHE81_RS06960,31.936790217068776,6.020889189930385,1.0926029415716934,5.510592147289502,3.576285253344356e-08,1.1738707104658524e-06,BHE81_RS06960,,dipeptide ABC transporter ATP-binding protein,WP_021440201.1,,CDS,NZ_MJDM01000005.1,632942,634558,+
BHE81_RS06965,19.19334512949245,7.034636772868892,1.9065686118524896,3.689684561644907,0.000224532285057,0.0025757395979753,BHE81_RS06965,,,,,gene,NZ_MJDM01000005.1,634558,635544,+
BHE81_RS06965,19.19334512949245,7.034636772868892,1.9065686118524896,3.689684561644907,0.000224532285057,0.0025757395979753,BHE81_RS06965,,putative FMN-dependent luciferase-like monooxygenase,WP_004184178.1,,CDS,NZ_MJDM01000005.1,634558,635544,+
BHE81_RS06970,39.841636757420936,3.9086349287085977,0.6052664501793166,6.4577095385852346,1.0629951390317625e-10,4.983084990638896e-09,BHE81_RS06970,,,,,gene,NZ_MJDM01000005.1,635554,636645,+
BHE81_RS06970,39.841636757420936,3.9086349287085977,0.6052664501793166,6.4577095385852346,1.0629951390317625e-10,4.983084990638896e-09,BHE81_RS06970,,alkylhydroperoxidase domain protein,WP_020802157.1,,CDS,NZ_MJDM01000005.1,635554,636645,+
BHE81_RS06975,33.789223315963014,1.3983880488652607,0.5165509425298851,2.7071638704528294,0.0067860751411607,0.0416140276461587,BHE81_RS06975,araJ,,,,gene,NZ_MJDM01000005.1,636652,637806,-
BHE81_RS06975,33.789223315963014,1.3983880488652607,0.5165509425298851,2.7071638704528294,0.0067860751411607,0.0416140276461587,BHE81_RS06975,araJ,MFS transporter AraJ,WP_004180082.1,,CDS,NZ_MJDM01000005.1,636652,637806,-
BHE81_RS06985,11.57381621065453,4.289529723340262,1.1968022213650773,3.5841592259476323,0.0003381657541146,0.0036395951954329,BHE81_RS06985,ppk2,,,,gene,NZ_MJDM01000005.1,638579,639397,+
BHE81_RS06985,11.57381621065453,4.289529723340262,1.1968022213650773,3.5841592259476323,0.0003381657541146,0.0036395951954329,BHE81_RS06985,ppk2,polyphosphate kinase 2,WP_004180084.1,,CDS,NZ_MJDM01000005.1,638579,639397,+
BHE81_RS07000,17.872920405468093,-8.36713777416077,2.0437365726742853,-4.0940392641758825,4.239224745011165e-05,0.0006247157610396,BHE81_RS07000,fdnI,,,,gene,NZ_MJDM01000005.1,640136,640792,-
BHE81_RS07000,17.872920405468093,-8.36713777416077,2.0437365726742853,-4.0940392641758825,4.239224745011165e-05,0.0006247157610396,BHE81_RS07000,fdnI,formate dehydrogenase-N subunit gamma,WP_002906457.1,,CDS,NZ_MJDM01000005.1,640136,640792,-
BHE81_RS07005,68.31502050875754,-7.534311762386423,0.971211188919216,-7.75764514283527,8.652083426766832e-15,8.111808883895392e-13,BHE81_RS07005,fdxH,,,,gene,NZ_MJDM01000005.1,640785,641669,-
BHE81_RS07005,68.31502050875754,-7.534311762386423,0.971211188919216,-7.75764514283527,8.652083426766832e-15,8.111808883895392e-13,BHE81_RS07005,fdxH,formate dehydrogenase subunit beta,WP_004143747.1,,CDS,NZ_MJDM01000005.1,640785,641669,-
BHE81_RS07010,198.66260703988695,-7.397890206401103,0.7178391711117601,-10.305776703357594,6.635348780795247e-25,1.7496585316359468e-22,BHE81_RS07010,fdnG,,,,gene,NZ_MJDM01000005.1,641681,644728,-
BHE81_RS07010,198.66260703988695,-7.397890206401103,0.7178391711117601,-10.305776703357594,6.635348780795247e-25,1.7496585316359468e-22,BHE81_RS07010,fdnG,formate dehydrogenase-N subunit alpha,WP_102082997.1,,CDS,NZ_MJDM01000005.1,641681,644728,-
BHE81_RS07160,20.620531570509744,7.141681017980544,1.905378134265383,3.748169924671679,0.0001781295615369,0.0021595650003577,BHE81_RS07160,,,,,gene,NZ_MJDM01000005.1,677122,677973,-
BHE81_RS07160,20.620531570509744,7.141681017980544,1.905378134265383,3.748169924671679,0.0001781295615369,0.0021595650003577,BHE81_RS07160,,transporter substrate-binding domain-containing protein,WP_072093194.1,,CDS,NZ_MJDM01000005.1,677122,677973,-
BHE81_RS07165,16.33237536174821,6.797756315681043,1.912449664115479,3.554475939017748,0.0003787331638929,0.0039946880461608,BHE81_RS07165,,,,,gene,NZ_MJDM01000005.1,678012,678791,-
BHE81_RS07165,16.33237536174821,6.797756315681043,1.912449664115479,3.554475939017748,0.0003787331638929,0.0039946880461608,BHE81_RS07165,,amino acid ABC transporter ATP-binding protein,WP_002906697.1,,CDS,NZ_MJDM01000005.1,678012,678791,-
BHE81_RS07170,15.950204676567967,6.773203605683686,1.9153215713348672,3.5363271144924027,0.0004057319662142,0.0042266250998957,BHE81_RS07170,,,,,gene,NZ_MJDM01000005.1,678775,679701,-
BHE81_RS07170,15.950204676567967,6.773203605683686,1.9153215713348672,3.5363271144924027,0.0004057319662142,0.0042266250998957,BHE81_RS07170,,amino acid ABC transporter permease,WP_004184216.1,,CDS,NZ_MJDM01000005.1,678775,679701,-
BHE81_RS07175,10.11772648012897,6.119396602426919,1.9490056328278744,3.139753164052221,0.0016909024185727,0.0137720411273329,BHE81_RS07175,,,,,gene,NZ_MJDM01000005.1,679711,680220,-
BHE81_RS07175,10.11772648012897,6.119396602426919,1.9490056328278744,3.139753164052221,0.0016909024185727,0.0137720411273329,BHE81_RS07175,,GNAT family N-acetyltransferase,WP_002906702.1,,CDS,NZ_MJDM01000005.1,679711,680220,-
BHE81_RS28645,43.33509694807506,5.379743130744387,0.84430434676282,6.371805559655199,1.8681564218903092e-10,8.296580993637069e-09,BHE81_RS28645,,NtaA/DmoA family FMN-dependent monooxygenase,,,CDS,NZ_MJDM01000005.1,680232,682495,-
BHE81_RS07190,28.620714189697956,7.605954686459964,1.8954571537612768,4.012728365485329,6.002096686066017e-05,0.0008357374890598,BHE81_RS07190,,,,,gene,NZ_MJDM01000005.1,682520,683641,-
BHE81_RS07190,28.620714189697956,7.605954686459964,1.8954571537612768,4.012728365485329,6.002096686066017e-05,0.0008357374890598,BHE81_RS07190,,M20 peptidase aminoacylase family protein,WP_004180131.1,,CDS,NZ_MJDM01000005.1,682520,683641,-
BHE81_RS07195,23.974589376301395,4.638689210607786,0.8530228535450997,5.43794247871524,5.389936833292125e-08,1.6473403136906418e-06,BHE81_RS07195,,,,,gene,NZ_MJDM01000005.1,683631,684638,-
BHE81_RS07195,23.974589376301395,4.638689210607786,0.8530228535450997,5.43794247871524,5.389936833292125e-08,1.6473403136906418e-06,BHE81_RS07195,,MsnO8 family LLM class oxidoreductase,WP_004151219.1,,CDS,NZ_MJDM01000005.1,683631,684638,-
BHE81_RS07215,31.072263878754757,1.358478971434141,0.49465853411445,2.7462964403639045,0.0060272275934028,0.0376782855814626,BHE81_RS07215,,,,,gene,NZ_MJDM01000005.1,688137,688358,-
BHE81_RS07215,31.072263878754757,1.358478971434141,0.49465853411445,2.7462964403639045,0.0060272275934028,0.0376782855814626,BHE81_RS07215,,YgdI/YgdR family lipoprotein,WP_002906779.1,,CDS,NZ_MJDM01000005.1,688137,688358,-
BHE81_RS07220,164.1668800070736,3.662415249440246,0.4773866585028302,7.671800592262535,1.69598475502056e-14,1.5224169534961158e-12,BHE81_RS07220,,,,,gene,NZ_MJDM01000005.1,688527,689588,-
BHE81_RS07220,164.1668800070736,3.662415249440246,0.4773866585028302,7.671800592262535,1.69598475502056e-14,1.5224169534961158e-12,BHE81_RS07220,,YncE family protein,WP_002906780.1,,CDS,NZ_MJDM01000005.1,688527,689588,-
BHE81_RS07230,16.973277270259654,-3.2906902474036848,0.6340856667428026,-5.189661933705958,2.1067622120911465e-07,5.486685044946016e-06,BHE81_RS07230,,,,,gene,NZ_MJDM01000005.1,692149,693855,+
BHE81_RS07230,16.973277270259654,-3.2906902474036848,0.6340856667428026,-5.189661933705958,2.1067622120911465e-07,5.486685044946016e-06,BHE81_RS07230,,amidohydrolase,WP_023301880.1,,CDS,NZ_MJDM01000005.1,692149,693855,+
BHE81_RS07235,24.729633576432008,-1.872936833225047,0.6388885997649564,-2.931554630829365,0.003372700400489,0.0238348793796703,BHE81_RS07235,,,,,gene,NZ_MJDM01000005.1,693953,694252,-
BHE81_RS07235,24.729633576432008,-1.872936833225047,0.6388885997649564,-2.931554630829365,0.003372700400489,0.0238348793796703,BHE81_RS07235,,DUF406 domain-containing protein,WP_023301879.1,,CDS,NZ_MJDM01000005.1,693953,694252,-
BHE81_RS07280,26.66229811675437,1.3656913630254623,0.4565653850697068,2.9912284366826305,0.0027785755201815,0.0205663335432382,BHE81_RS07280,,,,,gene,NZ_MJDM01000005.1,701916,702665,-
BHE81_RS07280,26.66229811675437,1.3656913630254623,0.4565653850697068,2.9912284366826305,0.0027785755201815,0.0205663335432382,BHE81_RS07280,,alpha/beta fold hydrolase,WP_004891556.1,,CDS,NZ_MJDM01000005.1,701916,702665,-
BHE81_RS07360,9.359630948318538,3.5106127948975603,1.0393365876256553,3.3777438769066026,0.0007308311602612,0.0069134005944892,BHE81_RS07360,,,,,gene,NZ_MJDM01000005.1,715282,715512,+
BHE81_RS07360,9.359630948318538,3.5106127948975603,1.0393365876256553,3.3777438769066026,0.0007308311602612,0.0069134005944892,BHE81_RS07360,,DUF2554 family protein,WP_023301874.1,,CDS,NZ_MJDM01000005.1,715282,715512,+
BHE81_RS07450,17.342618631644708,3.376838918184825,0.7590786069993014,4.448602406980932,8.64308384289361e-06,0.0001519382113882,BHE81_RS07450,,,,,gene,NZ_MJDM01000005.1,733722,734645,+
BHE81_RS07450,17.342618631644708,3.376838918184825,0.7590786069993014,4.448602406980932,8.64308384289361e-06,0.0001519382113882,BHE81_RS07450,,LysR substrate-binding domain-containing protein,WP_004143800.1,,CDS,NZ_MJDM01000005.1,733722,734645,+
BHE81_RS07470,24.84118205463092,1.7214257211499555,0.6174612025408979,2.7879091254092776,0.0053049422477842,0.0343706502279756,BHE81_RS07470,cybB,,,,gene,NZ_MJDM01000005.1,738911,739438,-
BHE81_RS07470,24.84118205463092,1.7214257211499555,0.6174612025408979,2.7879091254092776,0.0053049422477842,0.0343706502279756,BHE81_RS07470,cybB,cytochrome b561,WP_002907640.1,,CDS,NZ_MJDM01000005.1,738911,739438,-
BHE81_RS07585,21.793290179908155,2.593190187692233,0.5751744109048851,4.508528436813684,6.527882063712536e-06,0.0001192256901593,BHE81_RS07585,pdxH,,,,gene,NZ_MJDM01000005.1,758715,759371,-
BHE81_RS07585,21.793290179908155,2.593190187692233,0.5751744109048851,4.508528436813684,6.527882063712536e-06,0.0001192256901593,BHE81_RS07585,pdxH,pyridoxamine 5'-phosphate oxidase,WP_002907742.1,,CDS,NZ_MJDM01000005.1,758715,759371,-
BHE81_RS07590,21.911179363692654,2.9516437656939933,0.7733017845499741,3.816936446631522,0.0001351189563412,0.0017067870562987,BHE81_RS07590,mliC,,,,gene,NZ_MJDM01000005.1,759429,759752,-
BHE81_RS07590,21.911179363692654,2.9516437656939933,0.7733017845499741,3.816936446631522,0.0001351189563412,0.0017067870562987,BHE81_RS07590,mliC,C-type lysozyme inhibitor,WP_002907744.1,,CDS,NZ_MJDM01000005.1,759429,759752,-
BHE81_RS07605,4.246711633126298,-4.582530797287888,1.623318145239965,-2.822940660600132,0.0047585378078606,0.0314107825576489,BHE81_RS07605,,,,,gene,NZ_MJDM01000005.1,761927,763288,+
BHE81_RS07605,4.246711633126298,-4.582530797287888,1.623318145239965,-2.822940660600132,0.0047585378078606,0.0314107825576489,BHE81_RS07605,,GGDEF domain-containing protein,WP_023301866.1,,CDS,NZ_MJDM01000005.1,761927,763288,+
BHE81_RS07665,52.62634037706543,1.2192528578581825,0.3697748782649772,3.2972841843097767,0.0009762466849698,0.0088385939139224,BHE81_RS07665,,,,,gene,NZ_MJDM01000005.1,772082,772429,-
BHE81_RS07665,52.62634037706543,1.2192528578581825,0.3697748782649772,3.2972841843097767,0.0009762466849698,0.0088385939139224,BHE81_RS07665,,Grx4 family monothiol glutaredoxin,WP_002907768.1,,CDS,NZ_MJDM01000005.1,772082,772429,-
BHE81_RS07680,146.5756800591785,-3.043884676001792,0.3956949485994604,-7.692503244672308,1.442838210135742e-14,1.323333567078847e-12,BHE81_RS07680,sodB,,,,gene,NZ_MJDM01000005.1,774552,775133,+
BHE81_RS07680,146.5756800591785,-3.043884676001792,0.3956949485994604,-7.692503244672308,1.442838210135742e-14,1.323333567078847e-12,BHE81_RS07680,sodB,superoxide dismutase [Fe],WP_073545863.1,,CDS,NZ_MJDM01000005.1,774552,775133,+
BHE81_RS28125,26.63734295027429,4.476296766016222,0.8451193671573392,5.296644403112882,1.1795006939071752e-07,3.362373937563765e-06,BHE81_RS28125,,,,,gene,NZ_MJDM01000005.1,791564,791713,-
BHE81_RS28125,26.63734295027429,4.476296766016222,0.8451193671573392,5.296644403112882,1.1795006939071752e-07,3.362373937563765e-06,BHE81_RS28125,,hypothetical protein,WP_002907802.1,,CDS,NZ_MJDM01000005.1,791564,791713,-
BHE81_RS07830,53.72437585615268,1.59519596476875,0.4328208268342156,3.6855804200470272,0.0002281820132033,0.0025948784735983,BHE81_RS07830,,,,,gene,NZ_MJDM01000005.1,797742,799445,+
BHE81_RS07830,53.72437585615268,1.59519596476875,0.4328208268342156,3.6855804200470272,0.0002281820132033,0.0025948784735983,BHE81_RS07830,,ABC transporter substrate-binding protein,WP_032411661.1,,CDS,NZ_MJDM01000005.1,797742,799445,+
BHE81_RS07855,84.01992633195836,3.044323928522965,0.4005992276775755,7.59942535628952,2.974485899922553e-14,2.5610930636271944e-12,BHE81_RS07855,,,,,gene,NZ_MJDM01000005.1,803706,804233,+
BHE81_RS07855,84.01992633195836,3.044323928522965,0.4005992276775755,7.59942535628952,2.974485899922553e-14,2.5610930636271944e-12,BHE81_RS07855,,anti-virulence regulator CigR family protein,WP_002907918.1,,CDS,NZ_MJDM01000005.1,803706,804233,+
BHE81_RS07990,10.112315572842771,3.388555137751088,1.0280594114916,3.2960693709662854,0.00098047801378,0.008857894518497,BHE81_RS07990,,,,,gene,NZ_MJDM01000005.1,829474,829614,+
BHE81_RS07990,10.112315572842771,3.388555137751088,1.0280594114916,3.2960693709662854,0.00098047801378,0.008857894518497,BHE81_RS07990,,hypothetical protein,WP_002908189.1,,CDS,NZ_MJDM01000005.1,829474,829614,+
BHE81_RS08205,4.156993614725114,-3.4207613101653065,1.2076227455738275,-2.8326406758261737,0.0046165247828921,0.0306726268646018,BHE81_RS08205,,,,,gene,NZ_MJDM01000005.1,874733,875965,+
BHE81_RS08205,4.156993614725114,-3.4207613101653065,1.2076227455738275,-2.8326406758261737,0.0046165247828921,0.0306726268646018,BHE81_RS08205,,multidrug efflux MFS transporter MdtM,WP_032737854.1,,CDS,NZ_MJDM01000005.1,874733,875965,+
BHE81_RS08215,21.16981018593853,-6.706113603080806,1.1571721581787064,-5.795260070580746,6.8215387353384975e-09,2.4389891461350097e-07,BHE81_RS08215,,,,,gene,NZ_MJDM01000005.1,876523,877110,-
BHE81_RS08215,21.16981018593853,-6.706113603080806,1.1571721581787064,-5.795260070580746,6.8215387353384975e-09,2.4389891461350097e-07,BHE81_RS08215,,DUF1062 domain-containing protein,WP_024622674.1,,CDS,NZ_MJDM01000005.1,876523,877110,-
BHE81_RS08275,5.901028157378437,3.529031680772789,1.3085477662204354,2.696907038377302,0.0069986805219661,0.0426081286034272,BHE81_RS08275,,,,,gene,NZ_MJDM01000005.1,889113,890150,-
BHE81_RS08275,5.901028157378437,3.529031680772789,1.3085477662204354,2.696907038377302,0.0069986805219661,0.0426081286034272,BHE81_RS08275,,ABC transporter substrate-binding protein,WP_023282699.1,,CDS,NZ_MJDM01000005.1,889113,890150,-
BHE81_RS08285,13.407341574461796,3.797980208449157,0.9559186717309832,3.9731206438009545,7.093709654991856e-05,0.0009685553732818,BHE81_RS08285,,,,,gene,NZ_MJDM01000005.1,891115,892266,-
BHE81_RS08285,13.407341574461796,3.797980208449157,0.9559186717309832,3.9731206438009545,7.093709654991856e-05,0.0009685553732818,BHE81_RS08285,,acyl-CoA dehydrogenase family protein,WP_004151831.1,,CDS,NZ_MJDM01000005.1,891115,892266,-
BHE81_RS08290,20.35119124316426,2.7708591554148057,0.7589909783741087,3.6507142171181934,0.0002615120928598,0.0029343604249357,BHE81_RS08290,,LLM class flavin-dependent oxidoreductase,,,CDS,NZ_MJDM01000005.1,892253,893348,-
BHE81_RS08305,14.951846078834787,3.335770151455445,0.7991138222276049,4.1743366948111,2.988555000761209e-05,0.0004588337838514,BHE81_RS08305,,,,,gene,NZ_MJDM01000005.1,895101,896681,+
BHE81_RS08305,14.951846078834787,3.335770151455445,0.7991138222276049,4.1743366948111,2.988555000761209e-05,0.0004588337838514,BHE81_RS08305,,rhodanese homology domain-containing protein,WP_004215159.1,,CDS,NZ_MJDM01000005.1,895101,896681,+
BHE81_RS08355,14.989569756468166,3.9399545087978938,0.9438892487278908,4.174170342662442,2.990739287962824e-05,0.0004588337838514,BHE81_RS08355,,,,,gene,NZ_MJDM01000005.1,906143,907201,+
BHE81_RS08355,14.989569756468166,3.9399545087978938,0.9438892487278908,4.174170342662442,2.990739287962824e-05,0.0004588337838514,BHE81_RS08355,,ABC transporter substrate-binding protein,WP_023301816.1,,CDS,NZ_MJDM01000005.1,906143,907201,+
BHE81_RS08360,16.506771304290318,2.419553302968737,0.673516705072904,3.5924176560800154,0.0003276241974977,0.0035442217672899,BHE81_RS08360,,,,,gene,NZ_MJDM01000005.1,907191,908198,+
BHE81_RS08360,16.506771304290318,2.419553302968737,0.673516705072904,3.5924176560800154,0.0003276241974977,0.0035442217672899,BHE81_RS08360,,FecCD family ABC transporter permease,WP_023301815.1,,CDS,NZ_MJDM01000005.1,907191,908198,+
BHE81_RS08410,6079.694123528378,-1.105621059315038,0.297986426502749,-3.710306782395803,0.0002070082396593,0.0024532802334906,BHE81_RS08410,,,,,gene,NZ_MJDM01000005.1,917053,917289,+
BHE81_RS08410,6079.694123528378,-1.105621059315038,0.297986426502749,-3.710306782395803,0.0002070082396593,0.0024532802334906,BHE81_RS08410,,major outer membrane lipoprotein,WP_002908860.1,,CDS,NZ_MJDM01000005.1,917053,917289,+
BHE81_RS08425,44.72255489023717,2.2471068444343207,0.4203099853165799,5.346308493579535,8.976616187584518e-08,2.648415643036299e-06,BHE81_RS08425,sufS,,,,gene,NZ_MJDM01000005.1,918865,920085,-
BHE81_RS08425,44.72255489023717,2.2471068444343207,0.4203099853165799,5.346308493579535,8.976616187584518e-08,2.648415643036299e-06,BHE81_RS08425,sufS,cysteine desulfurase SufS,WP_002908867.1,,CDS,NZ_MJDM01000005.1,918865,920085,-
BHE81_RS08430,46.19705118868757,2.0111060826561107,0.43336908160213,4.640631203364153,3.4734655246331204e-06,6.816070255082388e-05,BHE81_RS08430,sufD,,,,gene,NZ_MJDM01000005.1,920082,921356,-
BHE81_RS08430,46.19705118868757,2.0111060826561107,0.43336908160213,4.640631203364153,3.4734655246331204e-06,6.816070255082388e-05,BHE81_RS08430,sufD,Fe-S cluster assembly protein SufD,WP_023280242.1,,CDS,NZ_MJDM01000005.1,920082,921356,-
BHE81_RS08440,50.10323376955183,2.414467981021062,0.4127506612559511,5.8497010608635325,4.924572748016993e-09,1.822523896831903e-07,BHE81_RS08440,sufB,,,,gene,NZ_MJDM01000005.1,922094,923581,-
BHE81_RS08440,50.10323376955183,2.414467981021062,0.4127506612559511,5.8497010608635325,4.924572748016993e-09,1.822523896831903e-07,BHE81_RS08440,sufB,Fe-S cluster assembly protein SufB,WP_002908877.1,,CDS,NZ_MJDM01000005.1,922094,923581,-
BHE81_RS08490,19.88010954132871,2.573684137694079,0.6453524328059869,3.988028876723564,6.662455555034465e-05,0.000918591502833,BHE81_RS08490,,,,,gene,NZ_MJDM01000005.1,933405,934403,+
BHE81_RS08490,19.88010954132871,2.573684137694079,0.6453524328059869,3.988028876723564,6.662455555034465e-05,0.000918591502833,BHE81_RS08490,,ABC transporter substrate-binding protein,WP_004189482.1,,CDS,NZ_MJDM01000005.1,933405,934403,+
BHE81_RS08495,11.697147052945402,3.3115105388499337,0.941080384948796,3.518839189311243,0.0004334393503468,0.0044493445720516,BHE81_RS08495,,,,,gene,NZ_MJDM01000005.1,934403,935440,+
BHE81_RS08495,11.697147052945402,3.3115105388499337,0.941080384948796,3.518839189311243,0.0004334393503468,0.0044493445720516,BHE81_RS08495,,FecCD family ABC transporter permease,WP_001545318.1,,CDS,NZ_MJDM01000005.1,934403,935440,+
BHE81_RS08530,28.426938907006388,2.098625997027208,0.6379805271447418,3.2894828411449017,0.0010037167628124,0.0090484637228755,BHE81_RS08530,,,,,gene,NZ_MJDM01000005.1,940551,940799,-
BHE81_RS08530,28.426938907006388,2.098625997027208,0.6379805271447418,3.2894828411449017,0.0010037167628124,0.0090484637228755,BHE81_RS08530,,GlsB/YeaQ/YmgE family stress response membrane protein,WP_002909014.1,,CDS,NZ_MJDM01000005.1,940551,940799,-
BHE81_RS08670,23.4619356200332,2.295128165578848,0.6356149613918376,3.610878133757412,0.000305162034743,0.0033703628915734,BHE81_RS08670,,,,,gene,NZ_MJDM01000005.1,968819,969052,-
BHE81_RS08670,23.4619356200332,2.295128165578848,0.6356149613918376,3.610878133757412,0.000305162034743,0.0033703628915734,BHE81_RS08670,,hypothetical protein,WP_002910028.1,,CDS,NZ_MJDM01000005.1,968819,969052,-
BHE81_RS08690,157.14646875187404,-1.6516918674585528,0.2621272696843498,-6.301106593936215,2.9552805719641344e-10,1.2987842430329875e-08,BHE81_RS08690,,,,,gene,NZ_MJDM01000005.1,971856,972728,+
BHE81_RS08690,157.14646875187404,-1.6516918674585528,0.2621272696843498,-6.301106593936215,2.9552805719641344e-10,1.2987842430329875e-08,BHE81_RS08690,,fructosamine kinase family protein,WP_002910036.1,,CDS,NZ_MJDM01000005.1,971856,972728,+
BHE81_RS08780,85.65639173615364,1.8890990160571155,0.4149859357004999,4.552200095331664,5.308780722886924e-06,9.866848400819352e-05,BHE81_RS08780,hns,,,,gene,NZ_MJDM01000005.1,990378,990785,+
BHE81_RS08780,85.65639173615364,1.8890990160571155,0.4149859357004999,4.552200095331664,5.308780722886924e-06,9.866848400819352e-05,BHE81_RS08780,hns,histone-like nucleoid-structuring protein H-NS,WP_002910103.1,,CDS,NZ_MJDM01000005.1,990378,990785,+
BHE81_RS08790,29.0645850136754,1.757259075138596,0.5669877047955769,3.099289561794224,0.0019398532873321,0.0153550488166126,BHE81_RS08790,rssB,,,,gene,NZ_MJDM01000005.1,992007,993020,-
BHE81_RS08790,29.0645850136754,1.757259075138596,0.5669877047955769,3.099289561794224,0.0019398532873321,0.0153550488166126,BHE81_RS08790,rssB,two-component system response regulator RssB,WP_002910107.1,,CDS,NZ_MJDM01000005.1,992007,993020,-
BHE81_RS08795,29.52509045956836,1.3745534214224695,0.5200284267194343,2.643227467570861,0.0082119845587985,0.0483887749351549,BHE81_RS08795,rssA,,,,gene,NZ_MJDM01000005.1,993110,994012,-
BHE81_RS08795,29.52509045956836,1.3745534214224695,0.5200284267194343,2.643227467570861,0.0082119845587985,0.0483887749351549,BHE81_RS08795,rssA,patatin-like phospholipase RssA,WP_002910108.1,,CDS,NZ_MJDM01000005.1,993110,994012,-
BHE81_RS08825,5.449268379413069,-4.88799832423817,1.4137023723406152,-3.4575865612684025,0.000545037114798,0.0053726906246098,BHE81_RS08825,,,,,gene,NZ_MJDM01000005.1,996554,997450,+
BHE81_RS08825,5.449268379413069,-4.88799832423817,1.4137023723406152,-3.4575865612684025,0.000545037114798,0.0053726906246098,BHE81_RS08825,,DMT family transporter,WP_009307604.1,,CDS,NZ_MJDM01000005.1,996554,997450,+
BHE81_RS08830,216.1297554157707,-8.888523589004604,0.850079141566637,-10.45611303039817,1.3737620819415425e-25,4.1399301597938333e-23,BHE81_RS08830,narI,,,,gene,NZ_MJDM01000005.1,997447,998124,-
BHE81_RS08830,216.1297554157707,-8.888523589004604,0.850079141566637,-10.45611303039817,1.3737620819415425e-25,4.1399301597938333e-23,BHE81_RS08830,narI,respiratory nitrate reductase subunit gamma,WP_002910189.1,,CDS,NZ_MJDM01000005.1,997447,998124,-
BHE81_RS08835,197.57631811133965,-7.761838045586218,0.6889675518244155,-11.265897827891228,1.933708511034667e-29,1.0197895260069072e-26,BHE81_RS08835,narJ,,,,gene,NZ_MJDM01000005.1,998124,998834,-
