Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,locus_tag,gene,product,protein_id,note,feature_type,sequence,start,end,strand
BHE81_RS03530,41.46119669477362,1.2768223292799088,0.4745638353075816,2.6905175537709383,0.0071341281707915,0.0431834817110034,BHE81_RS03530,ybbA,putative ABC transporter ATP-binding protein YbbA,WP_004146399.1,,CDS,NZ_MJDM01000004.1,195630,196316,+
BHE81_RS03535,82.35477993920117,1.2691766883530349,0.3698830678873479,3.431291666315412,0.0006007143461947,0.0058128757490728,BHE81_RS03535,ybbP,,,,gene,NZ_MJDM01000004.1,196313,198727,+
BHE81_RS03535,82.35477993920117,1.2691766883530349,0.3698830678873479,3.431291666315412,0.0006007143461947,0.0058128757490728,BHE81_RS03535,ybbP,putative ABC transporter permease subunit YbbP,WP_023342962.1,,CDS,NZ_MJDM01000004.1,196313,198727,+
BHE81_RS03660,309.5289429489161,1.0281043411456527,0.3512815729379626,2.926724372551188,0.0034255231587125,0.0241273492597802,BHE81_RS03660,,,,,gene,NZ_MJDM01000004.1,220161,220433,+
BHE81_RS03660,309.5289429489161,1.0281043411456527,0.3512815729379626,2.926724372551188,0.0034255231587125,0.0241273492597802,BHE81_RS03660,,DUF1471 domain-containing protein,WP_002892402.1,,CDS,NZ_MJDM01000004.1,220161,220433,+
BHE81_RS03725,72.2709317762432,3.977511939619625,1.4648788744232848,2.715249710448279,0.0066225814375582,0.0409687259311705,BHE81_RS03725,,,,,gene,NZ_MJDM01000004.1,236821,237744,+
BHE81_RS03725,72.2709317762432,3.977511939619625,1.4648788744232848,2.715249710448279,0.0066225814375582,0.0409687259311705,BHE81_RS03725,,sugar ABC transporter substrate-binding protein,WP_002892597.1,,CDS,NZ_MJDM01000004.1,236821,237744,+
BHE81_RS03730,83.3415859326587,3.435050428419602,0.5881094888413162,5.840834901656294,5.193985857057099e-09,1.872942421446488e-07,BHE81_RS03730,,,,,gene,NZ_MJDM01000004.1,237777,239261,+
BHE81_RS03730,83.3415859326587,3.435050428419602,0.5881094888413162,5.840834901656294,5.193985857057099e-09,1.872942421446488e-07,BHE81_RS03730,,sugar ABC transporter ATP-binding protein,WP_004142660.1,,CDS,NZ_MJDM01000004.1,237777,239261,+
BHE81_RS03735,43.29723490832547,3.8117055653764,0.5676805948335247,6.714525034089287,1.886797844922675e-11,9.607814023475403e-10,BHE81_RS03735,,,,,gene,NZ_MJDM01000004.1,239281,240303,+
BHE81_RS03735,43.29723490832547,3.8117055653764,0.5676805948335247,6.714525034089287,1.886797844922675e-11,9.607814023475403e-10,BHE81_RS03735,,ABC transporter permease,WP_004152946.1,,CDS,NZ_MJDM01000004.1,239281,240303,+
BHE81_RS03795,24.7678140541323,1.9714370593872528,0.6541744232786778,3.0136260135432136,0.0025814580997385,0.0193448876070991,BHE81_RS03795,,,,,gene,NZ_MJDM01000004.1,252084,253202,-
BHE81_RS03795,24.7678140541323,1.9714370593872528,0.6541744232786778,3.0136260135432136,0.0025814580997385,0.0193448876070991,BHE81_RS03795,,ABC transporter substrate-binding protein,WP_004191469.1,,CDS,NZ_MJDM01000004.1,252084,253202,-
BHE81_RS03800,256.63921513817246,3.325849750985478,0.4768113133885961,6.97519051582349,3.054565936453705e-12,1.8410305265568828e-10,BHE81_RS03800,,,,,gene,NZ_MJDM01000004.1,253474,253863,+
BHE81_RS03800,256.63921513817246,3.325849750985478,0.4768113133885961,6.97519051582349,3.054565936453705e-12,1.8410305265568828e-10,BHE81_RS03800,,hypothetical protein,WP_002892699.1,,CDS,NZ_MJDM01000004.1,253474,253863,+
BHE81_RS03900,81.92834517993002,2.058405578668808,0.3927380772843531,5.241166308349741,1.595648201081707e-07,4.371454389846573e-06,BHE81_RS03900,,,,,gene,NZ_MJDM01000005.1,16425,17645,+
BHE81_RS03900,81.92834517993002,2.058405578668808,0.3927380772843531,5.241166308349741,1.595648201081707e-07,4.371454389846573e-06,BHE81_RS03900,,aspartate aminotransferase family protein,WP_009309117.1,,CDS,NZ_MJDM01000005.1,16425,17645,+
BHE81_RS03905,50.40656389152491,1.692289222737183,0.4571446520706252,3.701868139705893,0.0002140178425803,0.0025019448347043,BHE81_RS03905,astA,,,,gene,NZ_MJDM01000005.1,17642,18676,+
BHE81_RS03905,50.40656389152491,1.692289222737183,0.4571446520706252,3.701868139705893,0.0002140178425803,0.0025019448347043,BHE81_RS03905,astA,arginine N-succinyltransferase,WP_004183681.1,,CDS,NZ_MJDM01000005.1,17642,18676,+
BHE81_RS03910,73.63907790287487,1.496540612960515,0.396281954370777,3.7764541040904738,0.0001590768555703,0.0019720870248977,BHE81_RS03910,astD,,,,gene,NZ_MJDM01000005.1,18673,20151,+
BHE81_RS03910,73.63907790287487,1.496540612960515,0.396281954370777,3.7764541040904738,0.0001590768555703,0.0019720870248977,BHE81_RS03910,astD,succinylglutamate-semialdehyde dehydrogenase,WP_023302051.1,,CDS,NZ_MJDM01000005.1,18673,20151,+
BHE81_RS03915,61.16783198563103,1.798768449710605,0.3923051508120342,4.585125752204186,4.5371327892565015e-06,8.652228711128769e-05,BHE81_RS03915,astB,,,,gene,NZ_MJDM01000005.1,20148,21473,+
BHE81_RS03915,61.16783198563103,1.798768449710605,0.3923051508120342,4.585125752204186,4.5371327892565015e-06,8.652228711128769e-05,BHE81_RS03915,astB,N-succinylarginine dihydrolase,WP_016947395.1,,CDS,NZ_MJDM01000005.1,20148,21473,+
BHE81_RS03920,24.16551427482302,1.94507894450144,0.542031414098982,3.5884985517578194,0.0003325878406467,0.00358871636749,BHE81_RS03920,astE,,,,gene,NZ_MJDM01000005.1,21483,22448,+
BHE81_RS03920,24.16551427482302,1.94507894450144,0.542031414098982,3.5884985517578194,0.0003325878406467,0.00358871636749,BHE81_RS03920,astE,succinylglutamate desuccinylase,WP_004224242.1,,CDS,NZ_MJDM01000005.1,21483,22448,+
BHE81_RS03925,230.14210922671143,4.407152436073443,0.3709211396180248,11.881642660248309,1.4744111262543944e-32,8.886486488096127e-30,BHE81_RS03925,spy,,,,gene,NZ_MJDM01000005.1,22792,23277,+
BHE81_RS03925,230.14210922671143,4.407152436073443,0.3709211396180248,11.881642660248309,1.4744111262543944e-32,8.886486488096127e-30,BHE81_RS03925,spy,ATP-independent periplasmic protein-refolding chaperone Spy,WP_004217130.1,,CDS,NZ_MJDM01000005.1,22792,23277,+
BHE81_RS03930,23.815256289061583,1.9212618610599792,0.6172907803985669,3.112409778450726,0.0018556672440496,0.0147997355437536,BHE81_RS03930,cho,,,,gene,NZ_MJDM01000005.1,23365,24228,-
BHE81_RS03930,23.815256289061583,1.9212618610599792,0.6172907803985669,3.112409778450726,0.0018556672440496,0.0147997355437536,BHE81_RS03930,cho,excinuclease Cho,WP_004176514.1,,CDS,NZ_MJDM01000005.1,23365,24228,-
BHE81_RS04195,25.1309724983953,3.5264311182209305,0.7476064984728727,4.716961563903379,2.3939289424034547e-06,4.926822540487891e-05,BHE81_RS04195,osmB,,,,gene,NZ_MJDM01000005.1,77248,77466,-
BHE81_RS04195,25.1309724983953,3.5264311182209305,0.7476064984728727,4.716961563903379,2.3939289424034547e-06,4.926822540487891e-05,BHE81_RS04195,osmB,osmotically-inducible lipoprotein OsmB,WP_002901783.1,,CDS,NZ_MJDM01000005.1,77248,77466,-
BHE81_RS04580,6.687592755450396,5.520266989566724,1.9933260759863427,2.76937479325111,0.0056163986464945,0.0357399485513732,BHE81_RS04580,,,,,gene,NZ_MJDM01000005.1,161996,162802,+
BHE81_RS04580,6.687592755450396,5.520266989566724,1.9933260759863427,2.76937479325111,0.0056163986464945,0.0357399485513732,BHE81_RS04580,,MetQ/NlpA family ABC transporter substrate-binding protein,WP_002902393.1,,CDS,NZ_MJDM01000005.1,161996,162802,+
BHE81_RS04585,13.179168399502371,3.0263410473539,0.8991057445002425,3.3659456252679782,0.0007628174353828,0.0071518372441782,BHE81_RS04585,,,,,gene,NZ_MJDM01000005.1,162811,163824,+
BHE81_RS04585,13.179168399502371,3.0263410473539,0.8991057445002425,3.3659456252679782,0.0007628174353828,0.0071518372441782,BHE81_RS04585,,methionine ABC transporter ATP-binding protein,WP_004152912.1,,CDS,NZ_MJDM01000005.1,162811,163824,+
BHE81_RS04900,166.62203657993723,3.3616292911747614,0.5944844706764087,5.654696559777038,1.56121840670014e-08,5.311919724087009e-07,BHE81_RS04900,,,,,gene,NZ_MJDM01000005.1,229889,231094,+
BHE81_RS04900,166.62203657993723,3.3616292911747614,0.5944844706764087,5.654696559777038,1.56121840670014e-08,5.311919724087009e-07,BHE81_RS04900,,aspartate aminotransferase family protein,WP_004176366.1,,CDS,NZ_MJDM01000005.1,229889,231094,+
BHE81_RS04905,126.39914089368084,3.2892824912925587,0.4817600231191524,6.827636859522131,8.632476151479125e-12,4.792160116196109e-10,BHE81_RS04905,astA,,,,gene,NZ_MJDM01000005.1,231113,232135,+
BHE81_RS04905,126.39914089368084,3.2892824912925587,0.4817600231191524,6.827636859522131,8.632476151479125e-12,4.792160116196109e-10,BHE81_RS04905,astA,arginine N-succinyltransferase,WP_004140076.1,,CDS,NZ_MJDM01000005.1,231113,232135,+
BHE81_RS04910,262.7913668050132,1.6651296901827235,0.3935114899761028,4.231463966360534,2.321751934566565e-05,0.0003710405837854,BHE81_RS04910,astD,,,,gene,NZ_MJDM01000005.1,232126,233592,+
BHE81_RS04910,262.7913668050132,1.6651296901827235,0.3935114899761028,4.231463966360534,2.321751934566565e-05,0.0003710405837854,BHE81_RS04910,astD,succinylglutamate-semialdehyde dehydrogenase,WP_004210329.1,,CDS,NZ_MJDM01000005.1,232126,233592,+
BHE81_RS04915,233.4615334400081,1.953212256098592,0.4946257924945873,3.9488685906325145,7.85214394885472e-05,0.0010483606113993,BHE81_RS04915,astB,,,,gene,NZ_MJDM01000005.1,233614,234954,+
BHE81_RS04915,233.4615334400081,1.953212256098592,0.4946257924945873,3.9488685906325145,7.85214394885472e-05,0.0010483606113993,BHE81_RS04915,astB,N-succinylarginine dihydrolase,WP_004190366.1,,CDS,NZ_MJDM01000005.1,233614,234954,+
BHE81_RS04920,115.47788331994268,2.340013968387532,0.4470625578715818,5.234198049436513,1.657027085258343e-07,4.481408508144199e-06,BHE81_RS04920,astE,,,,gene,NZ_MJDM01000005.1,234965,235960,+
BHE81_RS04920,115.47788331994268,2.340013968387532,0.4470625578715818,5.234198049436513,1.657027085258343e-07,4.481408508144199e-06,BHE81_RS04920,astE,succinylglutamate desuccinylase,WP_004176358.1,,CDS,NZ_MJDM01000005.1,234965,235960,+
BHE81_RS04925,113.92385679297554,1.8925389370168195,0.3577843628947544,5.289607745024695,1.225789565274619e-07,3.4708766281165217e-06,BHE81_RS04925,,,,,gene,NZ_MJDM01000005.1,235970,237400,+
BHE81_RS04925,113.92385679297554,1.8925389370168195,0.3577843628947544,5.289607745024695,1.225789565274619e-07,3.4708766281165217e-06,BHE81_RS04925,,amino acid permease,WP_002903059.1,,CDS,NZ_MJDM01000005.1,235970,237400,+
BHE81_RS05085,30.713188402660283,1.5013140964278875,0.4727294942499571,3.1758418179722527,0.0014940239301285,0.0125814111002246,BHE81_RS05085,fumC,,,,gene,NZ_MJDM01000005.1,269495,270895,+
BHE81_RS05085,30.713188402660283,1.5013140964278875,0.4727294942499571,3.1758418179722527,0.0014940239301285,0.0125814111002246,BHE81_RS05085,fumC,class II fumarate hydratase,WP_002903315.1,,CDS,NZ_MJDM01000005.1,269495,270895,+
BHE81_RS05215,66.43253920493667,1.487478963945855,0.4005963317562708,3.713161719241256,0.00020468599925,0.0024325921995374,BHE81_RS05215,pcaF,,,,gene,NZ_MJDM01000005.1,293913,295115,+
BHE81_RS05215,66.43253920493667,1.487478963945855,0.4005963317562708,3.713161719241256,0.00020468599925,0.0024325921995374,BHE81_RS05215,pcaF,3-oxoadipyl-CoA thiolase,WP_004179693.1,,CDS,NZ_MJDM01000005.1,293913,295115,+
BHE81_RS05600,15.049363895659056,1.6974087190641367,0.6001197600245252,2.828449973043328,0.0046774010921799,0.0309795215194773,BHE81_RS05600,,,,,gene,NZ_MJDM01000005.1,371425,371865,+
BHE81_RS05600,15.049363895659056,1.6974087190641367,0.6001197600245252,2.828449973043328,0.0046774010921799,0.0309795215194773,BHE81_RS05600,,GNAT family N-acetyltransferase,WP_021440087.1,,CDS,NZ_MJDM01000005.1,371425,371865,+
BHE81_RS05835,14.989975581386934,6.684734336431295,1.9319386929403275,3.460117218449317,0.0005399402904026,0.0053349135484982,BHE81_RS05835,,,,,gene,NZ_MJDM01000005.1,413539,414330,-
BHE81_RS05835,14.989975581386934,6.684734336431295,1.9319386929403275,3.460117218449317,0.0005399402904026,0.0053349135484982,BHE81_RS05835,,methionine ABC transporter ATP-binding protein,WP_023342815.1,,CDS,NZ_MJDM01000005.1,413539,414330,-
BHE81_RS05840,13.668295714441529,4.793476584705702,1.1759002808840913,4.07643119287442,4.573217980127911e-05,0.00066303802949,BHE81_RS05840,,,,,gene,NZ_MJDM01000005.1,414327,415133,-
BHE81_RS05840,13.668295714441529,4.793476584705702,1.1759002808840913,4.07643119287442,4.573217980127911e-05,0.00066303802949,BHE81_RS05840,,MetQ/NlpA family ABC transporter substrate-binding protein,WP_002904638.1,,CDS,NZ_MJDM01000005.1,414327,415133,-
BHE81_RS05845,24.63922535365475,2.6337861266959397,0.714571686527887,3.685824916312512,0.0002279630372518,0.0025948784735983,BHE81_RS05845,,,,,gene,NZ_MJDM01000005.1,415157,416185,-
BHE81_RS05845,24.63922535365475,2.6337861266959397,0.714571686527887,3.685824916312512,0.0002279630372518,0.0025948784735983,BHE81_RS05845,,isopenicillin N synthase family dioxygenase,WP_023342814.1,,CDS,NZ_MJDM01000005.1,415157,416185,-
BHE81_RS05860,19.985306590852257,2.713130789082932,0.6497139763877263,4.175884908875396,2.9682987647036317e-05,0.000458727197373,BHE81_RS05860,,,,,gene,NZ_MJDM01000005.1,417241,417996,+
BHE81_RS05860,19.985306590852257,2.713130789082932,0.6497139763877263,4.175884908875396,2.9682987647036317e-05,0.000458727197373,BHE81_RS05860,,VOC family protein,WP_014907617.1,,CDS,NZ_MJDM01000005.1,417241,417996,+
BHE81_RS05865,11.568252728763891,4.531899370561901,1.1572451473564025,3.9161100661467634,8.998917656501895e-05,0.0011864510497744,BHE81_RS05865,,,,,gene,NZ_MJDM01000005.1,418006,418950,-
BHE81_RS05865,11.568252728763891,4.531899370561901,1.1572451473564025,3.9161100661467634,8.998917656501895e-05,0.0011864510497744,BHE81_RS05865,,AraC family transcriptional regulator,WP_004190181.1,,CDS,NZ_MJDM01000005.1,418006,418950,-
BHE81_RS05975,9.23149303372905,2.2928113100283083,0.8553471647521834,2.680562237781657,0.0073498595441786,0.0442219554113786,BHE81_RS05975,iroE,,,,gene,NZ_MJDM01000005.1,439619,440554,-
BHE81_RS05975,9.23149303372905,2.2928113100283083,0.8553471647521834,2.680562237781657,0.0073498595441786,0.0442219554113786,BHE81_RS05975,iroE,siderophore esterase IroE,WP_032428163.1,,CDS,NZ_MJDM01000005.1,439619,440554,-
BHE81_RS05990,77.72880876731854,1.0554466008521073,0.3644007808178054,2.896389515092213,0.0037748353760377,0.0261948412488249,BHE81_RS05990,,,,,gene,NZ_MJDM01000005.1,441996,443441,-
BHE81_RS05990,77.72880876731854,1.0554466008521073,0.3644007808178054,2.896389515092213,0.0037748353760377,0.0261948412488249,BHE81_RS05990,,sugar porter family MFS transporter,WP_004143440.1,,CDS,NZ_MJDM01000005.1,441996,443441,-
BHE81_RS06665,130.7172699788639,1.541487955764541,0.4213381870561338,3.658552685515715,0.000253643602789,0.0028536596271115,BHE81_RS06665,,,,,gene,NZ_MJDM01000005.1,574104,575489,+
BHE81_RS06665,130.7172699788639,1.541487955764541,0.4213381870561338,3.658552685515715,0.000253643602789,0.0028536596271115,BHE81_RS06665,,diaminobutyrate--2-oxoglutarate transaminase,WP_072198359.1,,CDS,NZ_MJDM01000005.1,574104,575489,+
BHE81_RS06715,7.602703111927387,3.887225525608753,1.2859353920675962,3.022877781875699,0.0025038334292869,0.0189653020433781,BHE81_RS06715,pqqC,,,,gene,NZ_MJDM01000005.1,585246,586001,+
BHE81_RS06715,7.602703111927387,3.887225525608753,1.2859353920675962,3.022877781875699,0.0025038334292869,0.0189653020433781,BHE81_RS06715,pqqC,pyrroloquinoline-quinone synthase PqqC,WP_110246688.1,,CDS,NZ_MJDM01000005.1,585246,586001,+
BHE81_RS06735,26.132944284282228,1.6714819108703407,0.5935924042869367,2.8158748306057557,0.0048644614897919,0.0319178274112478,BHE81_RS06735,,,,,gene,NZ_MJDM01000005.1,589693,590430,-
BHE81_RS06735,26.132944284282228,1.6714819108703407,0.5935924042869367,2.8158748306057557,0.0048644614897919,0.0319178274112478,BHE81_RS06735,,glutamine amidotransferase,WP_110246690.1,,CDS,NZ_MJDM01000005.1,589693,590430,-
BHE81_RS06905,178.8782213355738,1.586389193992218,0.5816462984926505,2.7274121714577766,0.0063833248404935,0.0396631038321683,BHE81_RS06905,sra,,,,gene,NZ_MJDM01000005.1,620668,620808,+
BHE81_RS06905,178.8782213355738,1.586389193992218,0.5816462984926505,2.7274121714577766,0.0063833248404935,0.0396631038321683,BHE81_RS06905,sra,stationary-phase-induced ribosome-associated protein,WP_004143727.1,,CDS,NZ_MJDM01000005.1,620668,620808,+
BHE81_RS06945,33.10490475802965,3.178933836050611,0.6320560415868174,5.029512617377556,4.917281445764352e-07,1.1720909841627005e-05,BHE81_RS06945,,,,,gene,NZ_MJDM01000005.1,629523,631145,+
BHE81_RS06945,33.10490475802965,3.178933836050611,0.6320560415868174,5.029512617377556,4.917281445764352e-07,1.1720909841627005e-05,BHE81_RS06945,,TIGR04028 family ABC transporter substrate-binding protein,WP_002906226.1,,CDS,NZ_MJDM01000005.1,629523,631145,+
BHE81_RS06950,14.88180475892568,4.716730325922702,1.1569967183664909,4.076701559345849,4.5679060220946286e-05,0.00066303802949,BHE81_RS06950,,,,,gene,NZ_MJDM01000005.1,631156,632100,+
BHE81_RS06950,14.88180475892568,4.716730325922702,1.1569967183664909,4.076701559345849,4.5679060220946286e-05,0.00066303802949,BHE81_RS06950,,ABC transporter permease,WP_023280140.1,,CDS,NZ_MJDM01000005.1,631156,632100,+
BHE81_RS06955,14.71487278784071,3.907977057604105,0.888982220950922,4.396012614767301,1.1025752906039326e-05,0.0001883305729173,BHE81_RS06955,,,,,gene,NZ_MJDM01000005.1,632097,632945,+
BHE81_RS06955,14.71487278784071,3.907977057604105,0.888982220950922,4.396012614767301,1.1025752906039326e-05,0.0001883305729173,BHE81_RS06955,,ABC transporter permease,WP_020324770.1,,CDS,NZ_MJDM01000005.1,632097,632945,+
BHE81_RS06960,31.936790217068776,6.020889189930385,1.0926029415716934,5.510592147289502,3.576285253344356e-08,1.1738707104658524e-06,BHE81_RS06960,,,,,gene,NZ_MJDM01000005.1,632942,634558,+
BHE81_RS06960,31.936790217068776,6.020889189930385,1.0926029415716934,5.510592147289502,3.576285253344356e-08,1.1738707104658524e-06,BHE81_RS06960,,dipeptide ABC transporter ATP-binding protein,WP_021440201.1,,CDS,NZ_MJDM01000005.1,632942,634558,+
BHE81_RS06965,19.19334512949245,7.034636772868892,1.9065686118524896,3.689684561644907,0.000224532285057,0.0025757395979753,BHE81_RS06965,,,,,gene,NZ_MJDM01000005.1,634558,635544,+
BHE81_RS06965,19.19334512949245,7.034636772868892,1.9065686118524896,3.689684561644907,0.000224532285057,0.0025757395979753,BHE81_RS06965,,putative FMN-dependent luciferase-like monooxygenase,WP_004184178.1,,CDS,NZ_MJDM01000005.1,634558,635544,+
BHE81_RS06970,39.841636757420936,3.9086349287085977,0.6052664501793166,6.4577095385852346,1.0629951390317625e-10,4.983084990638896e-09,BHE81_RS06970,,,,,gene,NZ_MJDM01000005.1,635554,636645,+
BHE81_RS06970,39.841636757420936,3.9086349287085977,0.6052664501793166,6.4577095385852346,1.0629951390317625e-10,4.983084990638896e-09,BHE81_RS06970,,alkylhydroperoxidase domain protein,WP_020802157.1,,CDS,NZ_MJDM01000005.1,635554,636645,+
BHE81_RS06975,33.789223315963014,1.3983880488652607,0.5165509425298851,2.7071638704528294,0.0067860751411607,0.0416140276461587,BHE81_RS06975,araJ,,,,gene,NZ_MJDM01000005.1,636652,637806,-
BHE81_RS06975,33.789223315963014,1.3983880488652607,0.5165509425298851,2.7071638704528294,0.0067860751411607,0.0416140276461587,BHE81_RS06975,araJ,MFS transporter AraJ,WP_004180082.1,,CDS,NZ_MJDM01000005.1,636652,637806,-
BHE81_RS06985,11.57381621065453,4.289529723340262,1.1968022213650773,3.5841592259476323,0.0003381657541146,0.0036395951954329,BHE81_RS06985,ppk2,,,,gene,NZ_MJDM01000005.1,638579,639397,+
BHE81_RS06985,11.57381621065453,4.289529723340262,1.1968022213650773,3.5841592259476323,0.0003381657541146,0.0036395951954329,BHE81_RS06985,ppk2,polyphosphate kinase 2,WP_004180084.1,,CDS,NZ_MJDM01000005.1,638579,639397,+
BHE81_RS07160,20.620531570509744,7.141681017980544,1.905378134265383,3.748169924671679,0.0001781295615369,0.0021595650003577,BHE81_RS07160,,,,,gene,NZ_MJDM01000005.1,677122,677973,-
BHE81_RS07160,20.620531570509744,7.141681017980544,1.905378134265383,3.748169924671679,0.0001781295615369,0.0021595650003577,BHE81_RS07160,,transporter substrate-binding domain-containing protein,WP_072093194.1,,CDS,NZ_MJDM01000005.1,677122,677973,-
BHE81_RS07165,16.33237536174821,6.797756315681043,1.912449664115479,3.554475939017748,0.0003787331638929,0.0039946880461608,BHE81_RS07165,,,,,gene,NZ_MJDM01000005.1,678012,678791,-
BHE81_RS07165,16.33237536174821,6.797756315681043,1.912449664115479,3.554475939017748,0.0003787331638929,0.0039946880461608,BHE81_RS07165,,amino acid ABC transporter ATP-binding protein,WP_002906697.1,,CDS,NZ_MJDM01000005.1,678012,678791,-
BHE81_RS07170,15.950204676567967,6.773203605683686,1.9153215713348672,3.5363271144924027,0.0004057319662142,0.0042266250998957,BHE81_RS07170,,,,,gene,NZ_MJDM01000005.1,678775,679701,-
BHE81_RS07170,15.950204676567967,6.773203605683686,1.9153215713348672,3.5363271144924027,0.0004057319662142,0.0042266250998957,BHE81_RS07170,,amino acid ABC transporter permease,WP_004184216.1,,CDS,NZ_MJDM01000005.1,678775,679701,-
BHE81_RS07175,10.11772648012897,6.119396602426919,1.9490056328278744,3.139753164052221,0.0016909024185727,0.0137720411273329,BHE81_RS07175,,,,,gene,NZ_MJDM01000005.1,679711,680220,-
BHE81_RS07175,10.11772648012897,6.119396602426919,1.9490056328278744,3.139753164052221,0.0016909024185727,0.0137720411273329,BHE81_RS07175,,GNAT family N-acetyltransferase,WP_002906702.1,,CDS,NZ_MJDM01000005.1,679711,680220,-
BHE81_RS28645,43.33509694807506,5.379743130744387,0.84430434676282,6.371805559655199,1.8681564218903092e-10,8.296580993637069e-09,BHE81_RS28645,,NtaA/DmoA family FMN-dependent monooxygenase,,,CDS,NZ_MJDM01000005.1,680232,682495,-
BHE81_RS07190,28.620714189697956,7.605954686459964,1.8954571537612768,4.012728365485329,6.002096686066017e-05,0.0008357374890598,BHE81_RS07190,,,,,gene,NZ_MJDM01000005.1,682520,683641,-
BHE81_RS07190,28.620714189697956,7.605954686459964,1.8954571537612768,4.012728365485329,6.002096686066017e-05,0.0008357374890598,BHE81_RS07190,,M20 peptidase aminoacylase family protein,WP_004180131.1,,CDS,NZ_MJDM01000005.1,682520,683641,-
BHE81_RS07195,23.974589376301395,4.638689210607786,0.8530228535450997,5.43794247871524,5.389936833292125e-08,1.6473403136906418e-06,BHE81_RS07195,,,,,gene,NZ_MJDM01000005.1,683631,684638,-
BHE81_RS07195,23.974589376301395,4.638689210607786,0.8530228535450997,5.43794247871524,5.389936833292125e-08,1.6473403136906418e-06,BHE81_RS07195,,MsnO8 family LLM class oxidoreductase,WP_004151219.1,,CDS,NZ_MJDM01000005.1,683631,684638,-
BHE81_RS07215,31.072263878754757,1.358478971434141,0.49465853411445,2.7462964403639045,0.0060272275934028,0.0376782855814626,BHE81_RS07215,,,,,gene,NZ_MJDM01000005.1,688137,688358,-
BHE81_RS07215,31.072263878754757,1.358478971434141,0.49465853411445,2.7462964403639045,0.0060272275934028,0.0376782855814626,BHE81_RS07215,,YgdI/YgdR family lipoprotein,WP_002906779.1,,CDS,NZ_MJDM01000005.1,688137,688358,-
BHE81_RS07220,164.1668800070736,3.662415249440246,0.4773866585028302,7.671800592262535,1.69598475502056e-14,1.5224169534961158e-12,BHE81_RS07220,,,,,gene,NZ_MJDM01000005.1,688527,689588,-
BHE81_RS07220,164.1668800070736,3.662415249440246,0.4773866585028302,7.671800592262535,1.69598475502056e-14,1.5224169534961158e-12,BHE81_RS07220,,YncE family protein,WP_002906780.1,,CDS,NZ_MJDM01000005.1,688527,689588,-
BHE81_RS07280,26.66229811675437,1.3656913630254623,0.4565653850697068,2.9912284366826305,0.0027785755201815,0.0205663335432382,BHE81_RS07280,,,,,gene,NZ_MJDM01000005.1,701916,702665,-
BHE81_RS07280,26.66229811675437,1.3656913630254623,0.4565653850697068,2.9912284366826305,0.0027785755201815,0.0205663335432382,BHE81_RS07280,,alpha/beta fold hydrolase,WP_004891556.1,,CDS,NZ_MJDM01000005.1,701916,702665,-
BHE81_RS07360,9.359630948318538,3.5106127948975603,1.0393365876256553,3.3777438769066026,0.0007308311602612,0.0069134005944892,BHE81_RS07360,,,,,gene,NZ_MJDM01000005.1,715282,715512,+
BHE81_RS07360,9.359630948318538,3.5106127948975603,1.0393365876256553,3.3777438769066026,0.0007308311602612,0.0069134005944892,BHE81_RS07360,,DUF2554 family protein,WP_023301874.1,,CDS,NZ_MJDM01000005.1,715282,715512,+
BHE81_RS07450,17.342618631644708,3.376838918184825,0.7590786069993014,4.448602406980932,8.64308384289361e-06,0.0001519382113882,BHE81_RS07450,,,,,gene,NZ_MJDM01000005.1,733722,734645,+
BHE81_RS07450,17.342618631644708,3.376838918184825,0.7590786069993014,4.448602406980932,8.64308384289361e-06,0.0001519382113882,BHE81_RS07450,,LysR substrate-binding domain-containing protein,WP_004143800.1,,CDS,NZ_MJDM01000005.1,733722,734645,+
BHE81_RS07470,24.84118205463092,1.7214257211499555,0.6174612025408979,2.7879091254092776,0.0053049422477842,0.0343706502279756,BHE81_RS07470,cybB,,,,gene,NZ_MJDM01000005.1,738911,739438,-
BHE81_RS07470,24.84118205463092,1.7214257211499555,0.6174612025408979,2.7879091254092776,0.0053049422477842,0.0343706502279756,BHE81_RS07470,cybB,cytochrome b561,WP_002907640.1,,CDS,NZ_MJDM01000005.1,738911,739438,-
BHE81_RS07585,21.793290179908155,2.593190187692233,0.5751744109048851,4.508528436813684,6.527882063712536e-06,0.0001192256901593,BHE81_RS07585,pdxH,,,,gene,NZ_MJDM01000005.1,758715,759371,-
BHE81_RS07585,21.793290179908155,2.593190187692233,0.5751744109048851,4.508528436813684,6.527882063712536e-06,0.0001192256901593,BHE81_RS07585,pdxH,pyridoxamine 5'-phosphate oxidase,WP_002907742.1,,CDS,NZ_MJDM01000005.1,758715,759371,-
BHE81_RS07590,21.911179363692654,2.9516437656939933,0.7733017845499741,3.816936446631522,0.0001351189563412,0.0017067870562987,BHE81_RS07590,mliC,,,,gene,NZ_MJDM01000005.1,759429,759752,-
BHE81_RS07590,21.911179363692654,2.9516437656939933,0.7733017845499741,3.816936446631522,0.0001351189563412,0.0017067870562987,BHE81_RS07590,mliC,C-type lysozyme inhibitor,WP_002907744.1,,CDS,NZ_MJDM01000005.1,759429,759752,-
BHE81_RS07665,52.62634037706543,1.2192528578581825,0.3697748782649772,3.2972841843097767,0.0009762466849698,0.0088385939139224,BHE81_RS07665,,,,,gene,NZ_MJDM01000005.1,772082,772429,-
