Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,kegg_orthology,kegg_pathway,kegg_module,kegg_enzyme,kegg_description,paper_reference
BHE81_RS11415,46.747206275316536,-2.092020299820583,0.4732895125187054,-4.420170412582092,9.862309709250389e-06,0.0001698329986258,BHE81_RS11415,gene_288,K99992,"ko02010,ko01200",M2288,,Metabolic protein,NO
BHE81_RS11515,57.12503134638601,-1.6475124177764002,0.3799661783679713,-4.335944911867647,1.45135291741954e-05,0.0002420260062684,BHE81_RS11515,gene_289,K99992,"ko02010,ko01200",M2289,,Metabolic protein,NO
BHE81_RS11520,119.94751619259412,-1.439935649206412,0.3170891183104611,-4.541107108559225,5.595959134190911e-06,0.0001031068104236,BHE81_RS11520,gene_290,K99992,"ko02010,ko01200",M2290,,Metabolic protein,NO
BHE81_RS11525,100.69890374437746,-1.1663288215173515,0.4331665092200848,-2.692564629747862,0.0070904791558622,0.0430427792209826,BHE81_RS11525,gene_291,K99992,"ko02010,ko01200",M2291,,Metabolic protein,NO
BHE81_RS11540,382.517499893231,-1.6050556363493498,0.2981387590373931,-5.383585956859909,7.301635415500398e-08,2.1847943133330625e-06,BHE81_RS11540,gene_292,K99992,"ko02010,ko01200",M2292,,Metabolic protein,NO
BHE81_RS11665,314.1102812148584,-1.237985001384227,0.3370160620415238,-3.673370918540063,0.000239371623165,0.0027075305043793,BHE81_RS11665,gene_294,K99992,"ko02010,ko01200",M2294,,Metabolic protein,NO
BHE81_RS11800,114.99368727629344,-1.1552576090412567,0.3751261235229912,-3.079651180226193,0.0020724316037518,0.0162218718668441,BHE81_RS11800,gene_297,K99992,"ko02010,ko01200",M2297,,Metabolic protein,NO
BHE81_RS11815,31.236377445904328,-1.9492065074797271,0.4657021061026193,-4.185522208160707,2.8451124860155668e-05,0.0004413062345036,BHE81_RS11815,gene_298,K99992,"ko02010,ko01200",M2298,,Metabolic protein,NO
BHE81_RS11850,11.61603146814175,-3.1298233960232147,0.7675482858833304,-4.07768925237227,4.548550258659197e-05,0.00066303802949,BHE81_RS11850,gene_301,K99992,"ko02010,ko01200",M2301,,Metabolic protein,NO
BHE81_RS11970,118.93761966937213,-1.0029814094086495,0.3802585949553397,-2.63762982011346,0.0083487662861074,0.0490577227870299,BHE81_RS11970,gene_305,K99992,"ko02010,ko01200",M2305,,Metabolic protein,NO
BHE81_RS12110,57.620724637466765,-3.6769241597294777,0.4662734907268172,-7.885767114913538,3.1260913036537904e-15,3.381789541055216e-13,BHE81_RS12110,gene_310,K99992,"ko02010,ko01200",M2310,,Metabolic protein,NO
BHE81_RS12210,26.1709056754968,-2.368860487481326,0.7114894143130562,-3.329438836090714,0.0008702117498754,0.0079640420232633,BHE81_RS12210,gene_311,K99992,"ko02010,ko01200",M2311,,Metabolic protein,NO
BHE81_RS12215,61.95239921643364,-1.401981796487585,0.3915757866012317,-3.580358756746413,0.0003431227794989,0.0036742005246345,BHE81_RS12215,gene_312,K99992,"ko02010,ko01200",M2312,,Metabolic protein,NO
BHE81_RS12220,35.07689478470672,-2.529462861037799,0.5007947756091163,-5.050897062496738,4.3974000970388763e-07,1.0724064167287294e-05,BHE81_RS12220,gene_313,K99992,"ko02010,ko01200",M2313,,Metabolic protein,NO
BHE81_RS12225,22.635811711247285,-2.11793454263056,0.6925704157509588,-3.058078275454589,0.002227613803823,0.0172762916145761,BHE81_RS12225,gene_314,K99992,"ko02010,ko01200",M2314,,Metabolic protein,NO
BHE81_RS12530,22.143013091671023,-1.415523909800754,0.4768970752889215,-2.9681958291381387,0.0029955341742581,0.0219032212845672,BHE81_RS12530,gene_315,K99992,"ko02010,ko01200",M2315,,Metabolic protein,NO
BHE81_RS12785,129.55071399845056,-5.093576496983265,0.4238316345599128,-12.017924292678623,2.8606747830708936e-33,2.01153115162935e-30,BHE81_RS12785,gene_327,K99992,"ko02010,ko01200",M2327,,Metabolic protein,NO
BHE81_RS12890,107.35126261970392,-1.4291126367903402,0.4224648887907132,-3.3827962387149166,0.0007175184664424,0.0068180414637856,BHE81_RS12890,gene_328,K99992,"ko02010,ko01200",M2328,,Metabolic protein,NO
BHE81_RS12895,153.95254918030378,-1.5344343699338976,0.3696670892466627,-4.15085468674231,3.3123602542514955e-05,0.0005026923709599,BHE81_RS12895,gene_329,K99992,"ko02010,ko01200",M2329,,Metabolic protein,NO
BHE81_RS13405,16.302968664594186,-2.5356927259660043,0.8679028364561082,-2.92163203005529,0.0034820265663481,0.0244437106213359,BHE81_RS13405,gene_341,K99992,"ko02010,ko01200",M2341,,Metabolic protein,NO
BHE81_RS13410,50.66938660233411,-2.7782403456434888,0.511871302020168,-5.427614977981369,5.7112075319350846e-08,1.7211131840881517e-06,BHE81_RS13410,gene_342,K99992,"ko02010,ko01200",M2342,,Metabolic protein,NO
BHE81_RS13420,57.40990312019053,-2.575312482719208,0.458551550073892,-5.616189678792312,1.952143601076284e-08,6.536582422968921e-07,BHE81_RS13420,gene_343,K99992,"ko02010,ko01200",M2343,,Metabolic protein,NO
BHE81_RS13435,52.833204815891925,-1.8466715215580252,0.3518393273772843,-5.248621680025561,1.532414083654906e-07,4.253457249302664e-06,BHE81_RS13435,gene_344,K99992,"ko02010,ko01200",M2344,,Metabolic protein,NO
BHE81_RS13440,29.55577168238459,-1.1047376766609582,0.4078899518219343,-2.708420915314028,0.0067604222023175,0.0415775820285388,BHE81_RS13440,gene_345,K99992,"ko02010,ko01200",M2345,,Metabolic protein,NO
BHE81_RS13560,16.324563678878725,-4.024023924257944,0.7303186323976574,-5.5099565391710685,3.5892230777457914e-08,1.1738707104658524e-06,BHE81_RS13560,gene_346,K99992,"ko02010,ko01200",M2346,,Metabolic protein,NO
BHE81_RS13565,36.86101018483681,-4.337499328465071,0.5022458973222285,-8.636206590418873,5.8110384717658614e-18,8.172257104126721e-16,BHE81_RS13565,gene_347,K99992,"ko02010,ko01200",M2347,,Metabolic protein,NO
BHE81_RS13850,52.24884127393114,-1.587851344368002,0.46008548185115,-3.451209409997672,0.0005580803708005,0.005450326584277,BHE81_RS13850,gene_359,K99992,"ko02010,ko01200",M2359,,Metabolic protein,NO
BHE81_RS13885,36.07424983187797,-1.21479152750397,0.4306116880461478,-2.821083498722364,0.0047861743334422,0.031502136525418,BHE81_RS13885,gene_361,K99992,"ko02010,ko01200",M2361,,Metabolic protein,NO
BHE81_RS13945,219.18070121263983,-1.300581083132225,0.3042973323911336,-4.274046942549274,1.919565939990504e-05,0.0003151225175416,BHE81_RS13945,gene_362,K99992,"ko02010,ko01200",M2362,,Metabolic protein,NO
BHE81_RS13950,383.00714114516353,-2.166130591071107,0.3027265372601637,-7.155403720716863,8.342702561106284e-13,5.4996659539542824e-11,BHE81_RS13950,gene_363,K99992,"ko02010,ko01200",M2363,,Metabolic protein,NO
BHE81_RS13955,29.902305592957024,-1.1838231636619827,0.4262544471449873,-2.777268768903457,0.0054817829074832,0.0350950562771954,BHE81_RS13955,gene_364,K99992,"ko02010,ko01200",M2364,,Metabolic protein,NO
BHE81_RS14010,53.16791145983918,-1.3241584835541151,0.3531079213674876,-3.7500107004850585,0.0001768270246633,0.0021561653672099,BHE81_RS14010,gene_368,K99992,"ko02010,ko01200",M2368,,Metabolic protein,NO
BHE81_RS14015,19.87664953411212,-2.142192502471287,0.5397469955330674,-3.9688826805892736,7.22104203628643e-05,0.0009827605274545,BHE81_RS14015,gene_369,K99992,"ko02010,ko01200",M2369,,Metabolic protein,NO
BHE81_RS14100,19.543919115379968,-2.647411533797388,0.7199255104712355,-3.6773409127626175,0.0002356779691112,0.0026729176120434,BHE81_RS14100,gene_371,K99992,"ko02010,ko01200",M2371,,Metabolic protein,NO
BHE81_RS14105,33.676161778818546,-1.8734267581685309,0.6206042840315986,-3.0187138670688647,0.0025385015925533,0.0191526140266837,BHE81_RS14105,gene_372,K99992,"ko02010,ko01200",M2372,,Metabolic protein,NO
BHE81_RS14115,16.511014775566448,-3.454234252598724,0.9918225564890646,-3.482713949182914,0.0004963584229789,0.0049860385394005,BHE81_RS14115,gene_373,K99992,"ko02010,ko01200",M2373,,Metabolic protein,NO
BHE81_RS14125,53.255752485908914,-4.0095275728417406,0.7591637376203882,-5.281505654379217,1.2812652767670068e-07,3.603772135120001e-06,BHE81_RS14125,gene_374,K99992,"ko02010,ko01200",M2374,,Metabolic protein,NO
BHE81_RS14130,33.36570130488271,-3.46240673607136,0.8092989855079047,-4.278278853764289,1.883439819605155e-05,0.0003115523815566,BHE81_RS14130,gene_375,K99992,"ko02010,ko01200",M2375,,Metabolic protein,NO
BHE81_RS14135,21.59490406212568,-2.9505385342405166,0.9408161036401542,-3.136147991966181,0.001711827977087,0.0138890826599219,BHE81_RS14135,gene_376,K99992,"ko02010,ko01200",M2376,,Metabolic protein,NO
BHE81_RS14140,33.157719788066096,-4.19974379995193,0.8260348073295498,-5.084221345985517,3.691372607807544e-07,9.270179185916682e-06,BHE81_RS14140,gene_377,K99992,"ko02010,ko01200",M2377,,Metabolic protein,NO
BHE81_RS14145,40.47638407849937,-4.929167587074634,0.677956822623439,-7.270621701247287,3.578367570304378e-13,2.695916567698959e-11,BHE81_RS14145,gene_378,K99992,"ko02010,ko01200",M2378,,Metabolic protein,NO
BHE81_RS28770,40.6240612239533,-5.239301562918378,0.7152371455677817,-7.325264907430425,2.384272573865771e-13,1.934470382526863e-11,BHE81_RS28770,gene_379,K99992,"ko02010,ko01200",M2379,,Metabolic protein,NO
BHE81_RS28775,51.78117401655828,-5.441827136896311,0.9141484221832066,-5.952892336563813,2.6344461363932612e-09,1.0387596494806698e-07,BHE81_RS28775,gene_380,K99992,"ko02010,ko01200",M2380,,Metabolic protein,NO
BHE81_RS14155,39.12249449524834,-6.427869661957287,1.051440162097158,-6.113395601264203,9.753318583940191e-10,3.995072922878027e-08,BHE81_RS14155,gene_381,K99992,"ko02010,ko01200",M2381,,Metabolic protein,NO
BHE81_RS28780,8.493554434066233,-5.571835317901789,1.5067496788848571,-3.6979170435433537,0.0002173758999243,0.0025264708589006,BHE81_RS28780,gene_382,K99992,"ko02010,ko01200",M2382,,Metabolic protein,NO
BHE81_RS28785,14.044385893162952,-5.69721521329245,1.1479276445805642,-4.963043829625804,6.939691365526213e-07,1.591225971258429e-05,BHE81_RS28785,gene_383,K99992,"ko02010,ko01200",M2383,,Metabolic protein,NO
BHE81_RS14165,38.11021596370863,-4.502433407645669,0.779806810265175,-5.77378056766984,7.751236800839397e-09,2.7481065598942364e-07,BHE81_RS14165,gene_384,K99992,"ko02010,ko01200",M2384,,Metabolic protein,NO
BHE81_RS14170,71.38384464875551,-6.2841544827281615,0.6570574935247986,-9.564086163931687,1.1319705352100893e-21,2.170810767296076e-19,BHE81_RS14170,gene_385,K99992,"ko02010,ko01200",M2385,,Metabolic protein,NO
BHE81_RS14175,60.36392654814755,-5.589347415538845,0.6164741250424625,-9.06663749294239,1.2274647470650585e-19,2.0714695071469926e-17,BHE81_RS14175,gene_386,K99992,"ko02010,ko01200",M2386,,Metabolic protein,NO
BHE81_RS14180,64.9958125002001,-4.9247322110779965,0.4590687538792902,-10.727657174360704,7.548572508859053e-27,2.895220674079668e-24,BHE81_RS14180,gene_387,K99992,"ko02010,ko01200",M2387,,Metabolic protein,NO
BHE81_RS14185,114.13291476826556,-4.364579269302667,0.439890690813201,-9.921963252357344,3.341185076807273e-23,7.831366577249935e-21,BHE81_RS14185,gene_388,K99992,"ko02010,ko01200",M2388,,Metabolic protein,NO
BHE81_RS14300,44.36188966682735,-1.210570990048206,0.4169665496760946,-2.90328082909431,0.003692753408457,0.025751614264926,BHE81_RS14300,gene_389,K99992,"ko02010,ko01200",M2389,,Metabolic protein,NO
BHE81_RS14425,62.74778084010947,-1.6716565816633036,0.4530810013391307,-3.689531401057512,0.0002246674975242,0.0025757395979753,BHE81_RS14425,gene_391,K99992,"ko02010,ko01200",M2391,,Metabolic protein,NO
BHE81_RS14430,20.8542617843638,-1.4225648399011186,0.5138845781330642,-2.7682575045728703,0.0056356907866516,0.0358087039591617,BHE81_RS14430,gene_392,K99992,"ko02010,ko01200",M2392,,Metabolic protein,NO
BHE81_RS14580,44.13829638634835,-1.3971760265550044,0.5029784651473002,-2.7778048631681145,0.005472747388552,0.0350950562771954,BHE81_RS14580,gene_394,K99992,"ko02010,ko01200",M2394,,Metabolic protein,NO
BHE81_RS14630,16.180904030775757,-1.7978772879316187,0.6349952425518468,-2.831324028045492,0.0046355733400495,0.0307507608831272,BHE81_RS14630,gene_395,K99992,"ko02010,ko01200",M2395,,Metabolic protein,NO
BHE81_RS14635,135.38644030634657,-4.214123029290352,0.4382289551942763,-9.616258760040491,6.8269155138127e-22,1.4401378276387892e-19,BHE81_RS14635,gene_396,K99992,"ko02010,ko01200",M2396,,Metabolic protein,NO
BHE81_RS14640,9.187910831684372,-2.6845565516310987,0.8464337584655188,-3.1716085574113597,0.0015159719611254,0.0126902494126747,BHE81_RS14640,gene_397,K99992,"ko02010,ko01200",M2397,,Metabolic protein,NO
BHE81_RS14650,15.00179957319609,-1.787818064860714,0.6483479784556289,-2.7574977084363157,0.0058245621562094,0.0367321789791447,BHE81_RS14650,gene_398,K99992,"ko02010,ko01200",M2398,,Metabolic protein,NO
BHE81_RS14705,36.531550131649794,-2.420621045914654,0.5107323069551574,-4.739510332419966,2.1423531129874814e-06,4.483762079002622e-05,BHE81_RS14705,gene_399,K99992,"ko02010,ko01200",M2399,,Metabolic protein,NO
BHE81_RS29035,17.3154973325588,-1.978248476672501,0.5453300821201512,-3.627616633546797,0.0002860495686948,0.0031675672711909,BHE81_RS29035,gene_400,K99992,"ko02010,ko01200",M2400,,Metabolic protein,NO
BHE81_RS14745,21.139145352725404,-1.406359389143084,0.5025619010409721,-2.798380430808719,0.0051359581149615,0.03343920877627,BHE81_RS14745,gene_401,K99992,"ko02010,ko01200",M2401,,Metabolic protein,NO
BHE81_RS14770,19.93795956169034,-1.703507479563735,0.5983183076456839,-2.847159209061892,0.0044111295431391,0.0297707384306173,BHE81_RS14770,gene_402,K99992,"ko02010,ko01200",M2402,,Metabolic protein,NO
BHE81_RS14960,51.26692687599111,-1.517493117149202,0.4615489525217548,-3.287827019990205,0.0010096385392228,0.009082441358169,BHE81_RS14960,gene_404,K99992,"ko02010,ko01200",M2404,,Metabolic protein,NO
BHE81_RS14985,55.3911221260663,-1.3678436462131411,0.3884299190008207,-3.5214682991766426,0.0004291639773456,0.004416202001028,BHE81_RS14985,gene_405,K99992,"ko02010,ko01200",M2405,,Metabolic protein,NO
BHE81_RS15085,12.63478395855596,-2.570864748248516,0.751999116844228,-3.418707137632257,0.0006291940720046,0.006046856013184,BHE81_RS15085,gene_409,K99992,"ko02010,ko01200",M2409,,Metabolic protein,NO
BHE81_RS15285,40.7482818232341,-1.4285344647197689,0.4036761366477657,-3.5388132590217003,0.0004019300750896,0.0041973836307008,BHE81_RS15285,gene_417,K99992,"ko02010,ko01200",M2417,,Metabolic protein,NO
BHE81_RS15345,20.860075038456984,-1.423911165999751,0.4822014200798866,-2.9529385578413496,0.0031476460662368,0.0227785913438309,BHE81_RS15345,gene_418,K99992,"ko02010,ko01200",M2418,,Metabolic protein,NO
BHE81_RS15410,268.4803273693503,-1.9462384727646476,0.4015036740473425,-4.847374005686335,1.2510643653514695e-06,2.7348396670558813e-05,BHE81_RS15410,gene_419,K99992,"ko02010,ko01200",M2419,,Metabolic protein,NO
BHE81_RS15420,6.5393676309123405,-5.099864143272377,1.3313544154601833,-3.8305834149425992,0.0001278397851086,0.0016196878479687,BHE81_RS15420,gene_420,K99992,"ko02010,ko01200",M2420,,Metabolic protein,NO
BHE81_RS15460,41.16801486839566,-1.5764163322703608,0.4436925132201261,-3.5529477854593963,0.0003809400692426,0.0040079455165453,BHE81_RS15460,gene_422,K99992,"ko02010,ko01200",M2422,,Metabolic protein,NO
BHE81_RS15570,19.237769823148504,-3.753269327480985,0.6720099560976983,-5.585139466200595,2.3351274306167728e-08,7.757403645489893e-07,BHE81_RS15570,gene_424,K99992,"ko02010,ko01200",M2424,,Metabolic protein,NO
BHE81_RS15575,34.13189711760982,-4.486555249702598,0.6128836893065516,-7.320402431950701,2.472284109045862e-13,1.9680314445404697e-11,BHE81_RS15575,gene_425,K99992,"ko02010,ko01200",M2425,,Metabolic protein,NO
BHE81_RS15580,18.866280122465955,-1.8123477416124687,0.6150084229148899,-2.9468665372462333,0.0032101172049869,0.0230331368840812,BHE81_RS15580,gene_426,K99992,"ko02010,ko01200",M2426,,Metabolic protein,NO
BHE81_RS15585,15.392088186030312,-2.4987117315276515,0.6205680072774449,-4.026491379228517,5.661531412997132e-05,0.0008015436587729,BHE81_RS15585,gene_427,K99992,"ko02010,ko01200",M2427,,Metabolic protein,NO
BHE81_RS15595,5.884452592822197,-3.3964583169289027,1.0957309639437731,-3.0997192090878887,0.0019370418113087,0.0153550488166126,BHE81_RS15595,gene_428,K99992,"ko02010,ko01200",M2428,,Metabolic protein,NO
BHE81_RS15610,5.129346730700462,-3.1651259929706903,1.114806366048935,-2.8391710788201183,0.0045230899682912,0.0301772142121871,BHE81_RS15610,gene_429,K99992,"ko02010,ko01200",M2429,,Metabolic protein,NO
BHE81_RS15645,12.783995990868531,-3.7598374340497607,1.0586943893944498,-3.551390724003275,0.0003832010806888,0.004021704874195,BHE81_RS15645,gene_430,K99992,"ko02010,ko01200",M2430,,Metabolic protein,NO
BHE81_RS15650,12.681289536444426,-4.298692235916019,0.93767644383569,-4.584408901573392,4.552725228420448e-06,8.652228711128769e-05,BHE81_RS15650,gene_431,K99992,"ko02010,ko01200",M2431,,Metabolic protein,NO
BHE81_RS15655,22.43956711162528,-4.01174407614965,0.685021192302859,-5.856379512381558,4.730665072971589e-09,1.791243283026962e-07,BHE81_RS15655,gene_432,K99992,"ko02010,ko01200",M2432,,Metabolic protein,NO
BHE81_RS15660,20.468941088326904,-3.248829721254824,0.5557148774416968,-5.8462169237059465,5.028781853946284e-09,1.8290026415344289e-07,BHE81_RS15660,gene_433,K99992,"ko02010,ko01200",M2433,,Metabolic protein,NO
BHE81_RS15665,7.886571238744043,-2.401912650127864,0.9125072125858956,-2.632212235694267,0.008483085185562,0.0494338900523289,BHE81_RS15665,gene_434,K99992,"ko02010,ko01200",M2434,,Metabolic protein,NO
BHE81_RS15760,16.83656818638949,-2.9402430997608,0.7159149175021049,-4.106972809030977,4.008783998166641e-05,0.0005997047632373,BHE81_RS15760,gene_435,K99992,"ko02010,ko01200",M2435,,Metabolic protein,NO
BHE81_RS15830,33.12481027170904,-1.3203181231851049,0.4355022665401091,-3.0317135515149043,0.0024316984430516,0.0185857531362952,BHE81_RS15830,gene_436,K99992,"ko02010,ko01200",M2436,,Metabolic protein,NO
BHE81_RS15835,153.9757174556748,-1.5967439662237857,0.5522406652834214,-2.8913915012113485,0.0038354000069999,0.0265706939729605,BHE81_RS15835,gene_437,K99992,"ko02010,ko01200",M2437,,Metabolic protein,NO
BHE81_RS15845,97.96938429194884,-3.0945858902545686,0.7680458334602605,-4.029168254598292,5.597454614013182e-05,0.0007951401015663,BHE81_RS15845,gene_438,K99992,"ko02010,ko01200",M2438,,Metabolic protein,NO
BHE81_RS15850,31.396835794688965,-3.756870350299649,0.6591800158066258,-5.699308626191344,1.2029427795250286e-08,4.126191533996826e-07,BHE81_RS15850,gene_439,K99992,"ko02010,ko01200",M2439,,Metabolic protein,NO
BHE81_RS15855,63.53799296485193,-2.404030735017485,0.7383373428797905,-3.256005887012122,0.0011299140870182,0.0099522077935911,BHE81_RS15855,gene_440,K99992,"ko02010,ko01200",M2440,,Metabolic protein,NO
BHE81_RS15860,98.70108494155,-1.2868455700321089,0.4243247437299081,-3.0326903840687027,0.0024238414824824,0.0185593234384633,BHE81_RS15860,gene_441,K99992,"ko02010,ko01200",M2441,,Metabolic protein,NO
BHE81_RS15945,41.58824910988969,-1.493175382816893,0.4248462321929275,-3.514625456625976,0.0004403746072591,0.0045039799352295,BHE81_RS15945,gene_443,K99992,"ko02010,ko01200",M2443,,Metabolic protein,NO
BHE81_RS15955,76.0066871000087,-1.4092817318724915,0.3916120371596498,-3.598668064684552,0.00031985112163,0.0034690279746967,BHE81_RS15955,gene_444,K99992,"ko02010,ko01200",M2444,,Metabolic protein,NO
BHE81_RS15975,20.838760903080093,-2.4249162795214905,0.6033312590363041,-4.019212071648316,5.839309376772932e-05,0.0008184732976945,BHE81_RS15975,gene_445,K99992,"ko02010,ko01200",M2445,,Metabolic protein,NO
BHE81_RS16070,8.624780791673789,-2.747989204477764,0.933615248655921,-2.943385091914368,0.0032464431528359,0.0231755391908881,BHE81_RS16070,gene_446,K99992,"ko02010,ko01200",M2446,,Metabolic protein,NO
BHE81_RS16080,48.39017807699842,-3.051790116529967,0.4409803512118566,-6.920467336341297,4.501561080506012e-12,2.601655643651351e-10,BHE81_RS16080,gene_447,K99992,"ko02010,ko01200",M2447,,Metabolic protein,NO
BHE81_RS16145,27.50721313300882,-4.852824930105659,0.6688357277796557,-7.255630536089417,3.9979499770873133e-13,2.9081639574709267e-11,BHE81_RS16145,gene_449,K99992,"ko02010,ko01200",M2449,,Metabolic protein,NO
BHE81_RS16150,38.80862852959896,-4.84640474815564,0.5920948068260169,-8.185183677146696,2.7188864187756953e-16,3.277423371661331e-14,BHE81_RS16150,gene_450,K99992,"ko02010,ko01200",M2450,,Metabolic protein,NO
BHE81_RS17095,32.91962865020703,-1.2806291789860154,0.4193646297104235,-3.053736744251192,0.0022601031497686,0.0174640571224798,BHE81_RS17095,gene_466,K99992,"ko02010,ko01200",M2466,,Metabolic protein,NO
BHE81_RS17130,68.41517071909506,-6.520099616031177,0.7229268453609817,-9.019030982001327,1.8976033366413445e-19,2.965180917514753e-17,BHE81_RS17130,gene_468,K99992,"ko02010,ko01200",M2468,,Metabolic protein,NO
BHE81_RS17135,7.562586239883412,-4.166339097729213,1.2875981552461857,-3.235744848463704,0.0012132578126293,0.0106197815590942,BHE81_RS17135,gene_469,K99992,"ko02010,ko01200",M2469,,Metabolic protein,NO
BHE81_RS17140,41.667330277728446,-2.239570652706268,0.4423432531923995,-5.062970072547157,4.127746715717881e-07,1.0244096113890434e-05,BHE81_RS17140,gene_470,K99992,"ko02010,ko01200",M2470,,Metabolic protein,NO
BHE81_RS17155,86.85057853872384,-1.0830678259248108,0.3226032102082105,-3.357275413427508,0.0007871466231255,0.007343930422515,BHE81_RS17155,gene_471,K99992,"ko02010,ko01200",M2471,,Metabolic protein,NO
BHE81_RS17265,53.3687439252509,-2.063686806958141,0.3795838101142426,-5.436709237775545,5.427359649277061e-08,1.6473403136906418e-06,BHE81_RS17265,gene_472,K99992,"ko02010,ko01200",M2472,,Metabolic protein,NO
BHE81_RS17270,12.609102357884828,-2.539468071391558,0.7863368721749531,-3.2294912794405346,0.001240106633248,0.0108323186038787,BHE81_RS17270,gene_473,K99992,"ko02010,ko01200",M2473,,Metabolic protein,NO
BHE81_RS17310,252.22442984300423,-1.6373349596656055,0.286040029756434,-5.724146235964991,1.0395517942780932e-08,3.594974606605963e-07,BHE81_RS17310,gene_475,K99992,"ko02010,ko01200",M2475,,Metabolic protein,NO
BHE81_RS17330,775.4549886790049,-3.2395646114190733,0.3084030378066975,-10.504321340211913,8.251415822832493e-26,2.677901796656176e-23,BHE81_RS17330,gene_476,K99992,"ko02010,ko01200",M2476,,Metabolic protein,NO
BHE81_RS17335,28.844310160250927,-2.356061747739999,0.5874972067075656,-4.01033693580225,6.063216248514302e-05,0.0008414707023842,BHE81_RS17335,gene_477,K99992,"ko02010,ko01200",M2477,,Metabolic protein,NO
BHE81_RS17390,43.3002076916768,-1.3417009900064547,0.4357750105015662,-3.0788846484386294,0.0020777711441387,0.016233548994669,BHE81_RS17390,gene_478,K99992,"ko02010,ko01200",M2478,,Metabolic protein,NO
BHE81_RS17635,24.596766040835615,-2.972825587175485,0.7673959835632981,-3.87391340435687,0.0001071014827934,0.0013989509470757,BHE81_RS17635,gene_480,K99992,"ko02010,ko01200",M2480,,Metabolic protein,NO
BHE81_RS17640,7.607505084436439,-2.08866971669698,0.7776674196697048,-2.6858135802887197,0.0072353445083513,0.0436708418894627,BHE81_RS17640,gene_481,K99992,"ko02010,ko01200",M2481,,Metabolic protein,NO
BHE81_RS17645,5.853258274454633,-3.2956154406979143,1.021349592066175,-3.226726153609102,0.0012521523618872,0.0108924346696951,BHE81_RS17645,gene_482,K99992,"ko02010,ko01200",M2482,,Metabolic protein,NO
BHE81_RS17650,4.380294923017465,-5.386843473420292,1.72147472510732,-3.1292027671707263,0.0017528130722099,0.014075638087322,BHE81_RS17650,gene_483,K99992,"ko02010,ko01200",M2483,,Metabolic protein,NO
BHE81_RS17655,14.94461662494716,-2.7365016786792995,0.639750181823476,-4.27745353800364,1.89043398147647e-05,0.0003115523815566,BHE81_RS17655,gene_484,K99992,"ko02010,ko01200",M2484,,Metabolic protein,NO
BHE81_RS17660,11.159046700553018,-2.525479956210549,0.754747487021015,-3.346125690565208,0.0008194923940138,0.0075984688094469,BHE81_RS17660,gene_485,K99992,"ko02010,ko01200",M2485,,Metabolic protein,NO
BHE81_RS17690,126.66632747713102,-1.5108548613179786,0.3401415496217709,-4.441841530380549,8.919223934540149e-06,0.0001561419326963,BHE81_RS17690,gene_486,K99992,"ko02010,ko01200",M2486,,Metabolic protein,NO
BHE81_RS17695,48.70504600483459,-1.4382721648584682,0.476521256297667,-3.0182749370576394,0.0025421815252294,0.0191526140266837,BHE81_RS17695,gene_487,K99992,"ko02010,ko01200",M2487,,Metabolic protein,NO
BHE81_RS17805,99.28676212506784,-1.34252407469131,0.3298070231972813,-4.070635190470913,4.688512286667085e-05,0.0006774257992276,BHE81_RS17805,gene_489,K99992,"ko02010,ko01200",M2489,,Metabolic protein,NO
BHE81_RS17835,35.19915964664893,-1.2799094125640178,0.4775447622758906,-2.680187311581441,0.0073580973450551,0.0442219554113786,BHE81_RS17835,gene_490,K99992,"ko02010,ko01200",M2490,,Metabolic protein,NO
BHE81_RS18090,28.18631311793422,-3.5902777319713355,0.676881603233749,-5.304144350827477,1.132027103174543e-07,3.2489947947574123e-06,BHE81_RS18090,gene_492,K99992,"ko02010,ko01200",M2492,,Metabolic protein,NO
BHE81_RS18100,72.61163740357911,-1.2849506299577471,0.4192760391022217,-3.064688916421645,0.0021789651066678,0.0169301174678295,BHE81_RS18100,gene_493,K99992,"ko02010,ko01200",M2493,,Metabolic protein,NO
BHE81_RS18105,33.60627993296841,-1.3404592849159065,0.4815523657059468,-2.783621014821136,0.0053755804994874,0.0346782479011277,BHE81_RS18105,gene_494,K99992,"ko02010,ko01200",M2494,,Metabolic protein,NO
BHE81_RS18195,52.09451971232449,-2.355063990661361,0.582109758998875,-4.045738718951648,5.215838301517666e-05,0.000745953281156,BHE81_RS18195,gene_495,K99992,"ko02010,ko01200",M2495,,Metabolic protein,NO
BHE81_RS18330,19.291708076448217,-1.496493212764351,0.4851769055646527,-3.0844279593702435,0.0020394399520139,0.015993303266816,BHE81_RS18330,gene_497,K99992,"ko02010,ko01200",M2497,,Metabolic protein,NO
BHE81_RS18465,176.97569640349397,-1.8038583857992936,0.3796469427139328,-4.7514102784663175,2.0200278870339256e-06,4.282662138390016e-05,BHE81_RS18465,gene_498,K99992,"ko02010,ko01200",M2498,,Metabolic protein,NO
BHE81_RS18470,764.8512685029765,-2.0885017626524283,0.3098694294580113,-6.739941291741494,1.5845064132997187e-11,8.356290697139392e-10,BHE81_RS18470,gene_499,K99992,"ko02010,ko01200",M2499,,Metabolic protein,NO
